"STATIONS_ID";"MESS_DATUM";"QN_3";"FX";"FM";"QN_4";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"TMK";"UPM";"TXK";"TNK";"TGK";"eor"
433;20220513;10;"12,5";"4";9;"0";4;"5,9";-999;"-999";"9,5";"1011,2";"15,2";"56";"19,1";"9,6";"2,1";"eor"
433;20220514;10;"11,5";"4,6";9;"0";0;"5,8";-999;"-999";"10,3";"1013,3";"15,7";"58";"20,7";"10,9";"2,6";"eor"
433;20220515;10;"6,1";"2,1";9;"0";0;"14,3";-999;"-999";"9,3";"1015,7";"15,4";"56";"22,1";"7,9";"-0,4";"eor"
433;20220516;10;"8,1";"3,8";9;"5,8";4;"12,3";-999;"-999";"9,9";"1012,7";"18,6";"49";"26";"9,9";"7,4";"eor"
433;20220517;10;"6,9";"2,2";9;"0,6";4;"3,3";-999;"-999";"13,5";"1014,4";"17,3";"69";"22";"12,9";"10,8";"eor"
433;20220518;10;"8,7";"3,9";9;"0";0;"13,5";-999;"-999";"10,1";"1019,1";"18,5";"47";"24,6";"11,1";"9,2";"eor"
433;20220519;10;"8";"3,1";9;"0";0;"12,8";-999;"-999";"12,3";"1014,3";"22,3";"47";"28,7";"14,5";"12,7";"eor"
433;20220520;10;"16,9";"3,6";9;"9,7";4;"8,2";-999;"-999";"15,2";"1010,6";"20,5";"65";"25,9";"16,7";"14,7";"eor"
433;20220521;10;"17,4";"7,3";9;"1,7";4;"6,7";-999;"-999";"11,4";"1009,9";"15,6";"65";"19,1";"11,9";"9,6";"eor"
433;20220522;10;"7,5";"3,4";9;"0";0;"7,1";-999;"-999";"10,3";"1010,2";"14,6";"63";"19,5";"10,2";"6,2";"eor"
433;20220523;10;"10,8";"4,3";9;"1,8";4;"11,6";-999;"-999";"10,7";"1002,7";"17,7";"55";"23";"9,9";"4,1";"eor"
433;20220524;10;"13";"3,6";9;"0,1";4;"4";-999;"-999";"12,8";"999,6";"17,6";"64";"23";"11,8";"4,6";"eor"
433;20220525;10;"10";"2,7";9;"0";4;"7,7";-999;"-999";"10,7";"1008,2";"16,1";"60";"20,9";"9,6";"2,6";"eor"
433;20220526;10;"14,8";"5,3";9;"1,5";4;"3,8";-999;"-999";"11";"1010,5";"17,2";"56";"21,3";"13,9";"10,4";"eor"
433;20220527;10;"17,2";"6,5";9;"2,3";4;"6,4";-999;"-999";"11";"1008,4";"14";"69";"18,5";"8,5";"6,9";"eor"
433;20220528;10;"17,8";"6,9";9;"0,2";4;"3,9";-999;"-999";"9,3";"1007,2";"11,4";"70";"16,3";"8,6";"6,8";"eor"
433;20220529;10;"8,1";"2,9";9;"0,3";4;"1,6";-999;"-999";"9,8";"1005,7";"12";"70";"15,2";"9,6";"7,9";"eor"
433;20220530;10;"10,3";"3,4";9;"0";4;"2,7";-999;"-999";"9,7";"1006,6";"12,2";"69";"17,5";"7,9";"0,6";"eor"
433;20220531;10;"7,3";"1,9";9;"2,1";4;"10,6";-999;"-999";"9,5";"1008,7";"14,9";"59";"21";"7,9";"2";"eor"
433;20220601;10;"12,6";"3,3";9;"3,6";4;"7,8";-999;"-999";"11,1";"1007,6";"15,2";"66";"20,1";"11,9";"7,8";"eor"
433;20220602;10;"10,7";"3,5";9;"0";0;"8,2";-999;"-999";"9,8";"1014,3";"14,6";"61";"19,7";"10";"2,3";"eor"
433;20220603;10;"7,8";"2,2";9;"0";0;"14,1";-999;"-999";"10,3";"1014,4";"18,6";"52";"25,9";"7,9";"0,8";"eor"
433;20220604;10;"8,2";"3,8";9;"0";0;"5";-999;"-999";"11,4";"1013,9";"19";"52";"24,6";"12,2";"4,9";"eor"
433;20220605;10;"9,3";"3,2";9;"4,5";4;"13,7";-999;"-999";"12,1";"1012";"20,7";"52";"28,4";"10,1";"2,9";"eor"
433;20220606;10;"13,9";"2,6";9;"1,7";4;"5,4";-999;"-999";"16";"1008,1";"20,1";"69";"25,9";"14,7";"8,5";"eor"
433;20220607;10;"8,2";"2,3";9;"0";0;"7,4";-999;"-999";"12,3";"1006,8";"19,2";"58";"24,9";"13,1";"7,8";"eor"
433;20220608;10;"8,2";"2";9;"0";4;"5,5";-999;"-999";"13,6";"1002,8";"20,6";"57";"26,4";"14,2";"8,6";"eor"
433;20220609;10;"7,6";"3";9;"0,2";4;"2,1";-999;"-999";"14,5";"1005,9";"18,6";"67";"21,6";"15,7";"10,3";"eor"
433;20220610;10;"10,7";"3,7";9;"0";0;"14,1";-999;"-999";"11,5";"1015,5";"19,8";"52";"25,9";"12,8";"8,4";"eor"
433;20220611;10;"10,3";"2,9";9;"0,7";4;"3,8";-999;"-999";"12,8";"1015,4";"22,4";"48";"27,4";"16,5";"9,8";"eor"
433;20220612;10;"9,6";"2,9";9;"0";4;"7,8";-999;"-999";"13,1";"1013,5";"21";"55";"27";"15,3";"8";"eor"
433;20220613;10;"15,1";"5,1";9;"0";4;"8,4";-999;"-999";"10,5";"1012,4";"16,9";"55";"21,8";"12,2";"10";"eor"
433;20220614;10;"13,5";"3,9";9;"0";0;"7,9";-999;"-999";"9,7";"1016";"15,2";"57";"20,8";"10,5";"2,7";"eor"
433;20220615;10;"6,5";"2";9;"0";0;"13,6";-999;"-999";"10,5";"1013,6";"18,7";"52";"26,3";"8,7";"1,1";"eor"
433;20220616;10;"10,3";"4";9;"0";0;"11,6";-999;"-999";"11,3";"1013,1";"19,2";"52";"25,1";"13";"7,7";"eor"
433;20220617;10;"8,4";"2,6";9;"0";0;"11,2";-999;"-999";"10,9";"1017,1";"20,8";"46";"26,7";"13,2";"6,3";"eor"
433;20220618;10;"10,7";"3,6";9;"0";0;"13,7";-999;"-999";"14";"1009,6";"26,9";"41";"34,6";"17,7";"13,4";"eor"
433;20220619;10;"14,2";"5,2";9;"2,9";4;"10,1";-999;"-999";"16";"1002,7";"25,1";"54";"37,1";"14,7";"13,4";"eor"
433;20220620;10;"11,8";"3,3";9;"6,8";4;"2,5";-999;"-999";"13,3";"1006";"14,5";"80";"18,2";"11,5";"9,7";"eor"
433;20220621;10;"9,7";"3,8";9;"0";4;"12,7";-999;"-999";"11,1";"1007,8";"18,1";"57";"25";"10,7";"7,7";"eor"
433;20220622;10;"7,4";"2,2";9;"0";0;"15,4";-999;"-999";"10,9";"1006,8";"21,3";"47";"28,3";"11,7";"5,5";"eor"
433;20220623;10;"8,5";"3";9;"0";4;"15,4";-999;"-999";"12,6";"1008,3";"23,6";"47";"30,5";"14";"7,3";"eor"
433;20220624;10;"11,5";"3,7";9;"0";4;"11,1";-999;"-999";"14,2";"1003,6";"25,4";"46";"33,3";"18,5";"12,1";"eor"
433;20220625;10;"6,5";"1,8";9;"0";4;"5,9";-999;"-999";"19,8";"1005,6";"23,9";"68";"30,3";"19";"14,6";"eor"
433;20220626;10;"7,4";"2";9;"0";0;"10,4";-999;"-999";"18,6";"1008,3";"26,3";"57";"32,6";"18,5";"13,2";"eor"
